latitude,longitude,speed,rpm,fuel_level,ignition_status,battery_level,satellites_used,timestamp,gps_id,distance_from_last
-6.82557,107.62221,40,,,,12.5,7,2025-07-14T16:25:25.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82523,107.62243,52,,,,13.3,7,2025-07-14T16:25:37.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82542,107.62271,5,,,,13.3,6,2025-07-14T16:25:45.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82565,107.62239,12,,,,12.3,6,2025-07-14T16:25:52.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82574,107.62205,89,,,,12.4,5,2025-07-14T16:26:01.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82599,107.62211,58,,,,12.4,11,2025-07-14T16:26:12.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82592,107.62203,60,,,,13.2,10,2025-07-14T16:26:21.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82595,107.62170,5,,,,12.2,5,2025-07-14T16:26:35.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82587,107.62162,11,,,,13.0,7,2025-07-14T16:26:50.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82584,107.62192,74,,,,12.1,12,2025-07-14T16:27:01.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82632,107.62208,42,,,,12.8,10,2025-07-14T16:27:10.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82652,107.62255,20,,,,13.1,10,2025-07-14T16:27:21.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82675,107.62254,76,,,,13.3,8,2025-07-14T16:27:27.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82638,107.62275,22,,,,13.2,10,2025-07-14T16:27:33.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82640,107.62273,26,,,,12.8,6,2025-07-14T16:27:46.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82657,107.62238,26,,,,12.5,11,2025-07-14T16:28:01.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82703,107.62287,95,,,,12.7,12,2025-07-14T16:28:09.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82741,107.62299,42,,,,12.5,5,2025-07-14T16:28:14.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82716,107.62330,100,,,,12.3,9,2025-07-14T16:28:27.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82669,107.62322,85,,,,12.7,9,2025-07-14T16:28:42.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82641,107.62337,100,,,,12.1,5,2025-07-14T16:28:53.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82620,107.62290,80,,,,12.3,10,2025-07-14T16:29:00.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82663,107.62300,51,,,,12.7,5,2025-07-14T16:29:10.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82640,107.62314,85,,,,12.1,9,2025-07-14T16:29:15.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82610,107.62289,30,,,,12.4,12,2025-07-14T16:29:28.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82621,107.62301,55,,,,12.8,5,2025-07-14T16:29:34.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82586,107.62260,0,,,,12.9,11,2025-07-14T16:29:47.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82616,107.62300,2,,,,12.4,9,2025-07-14T16:30:02.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82585,107.62321,81,,,,12.3,7,2025-07-14T16:30:15.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82618,107.62345,23,,,,12.5,7,2025-07-14T16:30:30.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82616,107.62342,30,,,,12.6,9,2025-07-14T16:30:44.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82597,107.62330,100,,,,12.4,5,2025-07-14T16:30:51.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82588,107.62336,1,,,,12.1,8,2025-07-14T16:30:57.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82570,107.62383,12,,,,12.7,7,2025-07-14T16:31:08.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82568,107.62388,93,,,,13.5,9,2025-07-14T16:31:21.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82529,107.62352,51,,,,13.3,9,2025-07-14T16:31:35.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82530,107.62388,87,,,,13.4,6,2025-07-14T16:31:44.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82543,107.62400,87,,,,13.4,5,2025-07-14T16:31:54.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82540,107.62427,23,,,,13.0,7,2025-07-14T16:32:08.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82516,107.62387,40,,,,12.9,7,2025-07-14T16:32:22.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82551,107.62397,12,,,,13.0,5,2025-07-14T16:32:28.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82583,107.62376,12,,,,12.2,5,2025-07-14T16:32:41.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82597,107.62341,33,,,,12.2,7,2025-07-14T16:32:50.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82561,107.62327,26,,,,12.7,9,2025-07-14T16:32:56.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82525,107.62317,58,,,,12.9,9,2025-07-14T16:33:07.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82497,107.62286,63,,,,12.9,7,2025-07-14T16:33:22.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82458,107.62278,15,,,,13.5,10,2025-07-14T16:33:33.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82450,107.62240,46,,,,12.2,9,2025-07-14T16:33:43.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82485,107.62218,55,,,,13.3,10,2025-07-14T16:33:53.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82480,107.62195,13,,,,12.6,9,2025-07-14T16:34:07.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82502,107.62206,63,,,,12.4,11,2025-07-14T16:34:19.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82456,107.62178,95,,,,12.4,12,2025-07-14T16:34:28.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82418,107.62202,19,,,,12.4,6,2025-07-14T16:34:33.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82466,107.62175,95,,,,12.3,6,2025-07-14T16:34:39.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82431,107.62212,22,,,,13.0,11,2025-07-14T16:34:45.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82382,107.62258,50,,,,13.4,9,2025-07-14T16:34:55.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82398,107.62235,76,,,,12.1,6,2025-07-14T16:35:10.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82397,107.62186,75,,,,13.4,5,2025-07-14T16:35:23.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82364,107.62164,100,,,,13.2,6,2025-07-14T16:35:35.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82400,107.62127,96,,,,13.1,10,2025-07-14T16:35:48.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82352,107.62155,87,,,,12.6,7,2025-07-14T16:36:00.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82321,107.62195,6,,,,12.5,8,2025-07-14T16:36:09.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82350,107.62216,68,,,,12.5,5,2025-07-14T16:36:22.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82341,107.62228,6,,,,12.6,5,2025-07-14T16:36:33.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82363,107.62215,36,,,,13.3,12,2025-07-14T16:36:45.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82386,107.62247,78,,,,13.3,7,2025-07-14T16:36:51.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82423,107.62285,62,,,,13.0,8,2025-07-14T16:37:02.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82395,107.62272,52,,,,12.8,8,2025-07-14T16:37:07.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82398,107.62247,89,,,,12.1,12,2025-07-14T16:37:16.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82377,107.62251,19,,,,12.3,7,2025-07-14T16:37:27.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.82389,107.62211,73,,,,12.3,12,2025-07-14T16:37:32.313701Z,54a81a00-9104-4852-8e99-03249b446739,
-6.92246,107.61047,57,,,,13.2,11,2025-07-14T16:20:14.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92256,107.61011,71,,,,12.8,9,2025-07-14T16:20:28.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92270,107.61002,55,,,,12.3,10,2025-07-14T16:20:37.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92239,107.60983,79,,,,12.8,9,2025-07-14T16:20:42.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92200,107.60966,1,,,,13.0,5,2025-07-14T16:20:57.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92204,107.60990,57,,,,12.6,6,2025-07-14T16:21:12.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92203,107.60993,44,,,,12.4,9,2025-07-14T16:21:21.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92233,107.60990,64,,,,12.4,7,2025-07-14T16:21:31.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92224,107.60940,21,,,,12.3,5,2025-07-14T16:21:46.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92235,107.60920,55,,,,12.4,9,2025-07-14T16:21:54.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92242,107.60957,83,,,,13.3,5,2025-07-14T16:22:03.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92278,107.60923,83,,,,13.4,12,2025-07-14T16:22:14.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92324,107.60902,45,,,,13.3,10,2025-07-14T16:22:29.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92300,107.60888,76,,,,12.7,5,2025-07-14T16:22:40.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92304,107.60896,53,,,,12.2,9,2025-07-14T16:22:53.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92338,107.60933,87,,,,12.8,7,2025-07-14T16:23:04.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92375,107.60906,51,,,,13.2,7,2025-07-14T16:23:18.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92416,107.60912,33,,,,12.7,12,2025-07-14T16:23:24.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92434,107.60882,65,,,,13.5,7,2025-07-14T16:23:30.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92422,107.60899,61,,,,12.6,11,2025-07-14T16:23:36.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92455,107.60868,28,,,,12.1,10,2025-07-14T16:23:46.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92471,107.60845,13,,,,13.5,8,2025-07-14T16:23:58.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92493,107.60853,0,,,,12.5,5,2025-07-14T16:24:12.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92461,107.60844,82,,,,12.4,5,2025-07-14T16:24:26.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92429,107.60886,60,,,,13.1,11,2025-07-14T16:24:32.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92457,107.60893,2,,,,13.1,5,2025-07-14T16:24:47.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92416,107.60880,44,,,,12.1,8,2025-07-14T16:24:52.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92433,107.60830,9,,,,12.8,6,2025-07-14T16:25:06.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92410,107.60828,54,,,,13.4,7,2025-07-14T16:25:15.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92396,107.60856,84,,,,12.2,5,2025-07-14T16:25:30.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92437,107.60904,46,,,,12.2,5,2025-07-14T16:25:39.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92478,107.60866,10,,,,12.4,9,2025-07-14T16:25:49.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92472,107.60864,4,,,,12.3,6,2025-07-14T16:26:02.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92456,107.60846,80,,,,13.3,10,2025-07-14T16:26:14.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92408,107.60832,86,,,,13.2,12,2025-07-14T16:26:25.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92404,107.60880,58,,,,13.4,12,2025-07-14T16:26:31.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92393,107.60929,97,,,,13.0,11,2025-07-14T16:26:40.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92363,107.60900,36,,,,12.5,10,2025-07-14T16:26:52.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92368,107.60946,86,,,,12.6,5,2025-07-14T16:27:01.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92345,107.60926,26,,,,12.6,6,2025-07-14T16:27:09.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92327,107.60969,7,,,,13.5,6,2025-07-14T16:27:22.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92351,107.60996,87,,,,13.3,5,2025-07-14T16:27:27.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92309,107.61042,64,,,,13.4,8,2025-07-14T16:27:40.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92339,107.61029,84,,,,12.9,5,2025-07-14T16:27:50.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92290,107.61029,15,,,,13.4,9,2025-07-14T16:27:58.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92296,107.61058,18,,,,13.4,6,2025-07-14T16:28:11.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92335,107.61053,90,,,,13.3,10,2025-07-14T16:28:23.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92318,107.61101,73,,,,13.3,12,2025-07-14T16:28:33.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92309,107.61085,41,,,,13.4,10,2025-07-14T16:28:48.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92348,107.61128,41,,,,12.7,9,2025-07-14T16:29:01.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92322,107.61171,99,,,,12.2,6,2025-07-14T16:29:07.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92343,107.61122,62,,,,12.5,10,2025-07-14T16:29:19.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92304,107.61134,44,,,,12.9,10,2025-07-14T16:29:26.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92261,107.61094,69,,,,12.5,8,2025-07-14T16:29:33.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92220,107.61136,91,,,,13.2,11,2025-07-14T16:29:45.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92244,107.61140,62,,,,12.9,11,2025-07-14T16:29:56.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92279,107.61138,100,,,,12.2,8,2025-07-14T16:30:07.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92231,107.61144,49,,,,12.8,9,2025-07-14T16:30:13.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92196,107.61122,67,,,,12.5,6,2025-07-14T16:30:20.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92187,107.61168,26,,,,12.3,7,2025-07-14T16:30:31.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92153,107.61175,98,,,,12.3,11,2025-07-14T16:30:37.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92142,107.61126,97,,,,12.6,11,2025-07-14T16:30:48.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92179,107.61105,55,,,,12.6,10,2025-07-14T16:31:00.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92197,107.61151,94,,,,13.4,12,2025-07-14T16:31:12.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92169,107.61106,29,,,,12.8,5,2025-07-14T16:31:25.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92193,107.61087,56,,,,13.3,12,2025-07-14T16:31:37.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92225,107.61068,67,,,,13.4,11,2025-07-14T16:31:50.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92223,107.61082,57,,,,13.0,9,2025-07-14T16:32:01.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92175,107.61087,26,,,,13.1,5,2025-07-14T16:32:12.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92212,107.61104,40,,,,13.0,5,2025-07-14T16:32:23.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92168,107.61097,23,,,,12.1,5,2025-07-14T16:32:35.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92189,107.61139,30,,,,12.6,9,2025-07-14T16:32:49.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92178,107.61185,6,,,,12.2,7,2025-07-14T16:33:04.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92142,107.61166,47,,,,13.2,12,2025-07-14T16:33:09.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92182,107.61204,22,,,,12.9,10,2025-07-14T16:33:17.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92207,107.61242,40,,,,12.7,8,2025-07-14T16:33:24.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92201,107.61249,12,,,,12.8,8,2025-07-14T16:33:34.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92179,107.61227,66,,,,12.5,8,2025-07-14T16:33:46.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92198,107.61253,78,,,,12.5,11,2025-07-14T16:33:59.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92150,107.61205,4,,,,12.8,7,2025-07-14T16:34:14.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92179,107.61168,58,,,,12.9,5,2025-07-14T16:34:22.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92188,107.61171,61,,,,12.9,12,2025-07-14T16:34:35.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92213,107.61218,37,,,,13.4,12,2025-07-14T16:34:50.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92177,107.61186,21,,,,12.5,5,2025-07-14T16:35:02.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92158,107.61143,76,,,,12.6,7,2025-07-14T16:35:16.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92189,107.61171,51,,,,12.6,6,2025-07-14T16:35:26.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92237,107.61169,45,,,,12.3,12,2025-07-14T16:35:32.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92284,107.61141,94,,,,12.1,12,2025-07-14T16:35:45.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92244,107.61151,35,,,,13.3,12,2025-07-14T16:36:00.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92244,107.61194,91,,,,13.3,7,2025-07-14T16:36:13.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92283,107.61147,15,,,,12.8,12,2025-07-14T16:36:28.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92298,107.61197,53,,,,13.3,12,2025-07-14T16:36:35.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92338,107.61166,55,,,,12.9,5,2025-07-14T16:36:40.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92368,107.61205,29,,,,12.5,6,2025-07-14T16:36:51.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92418,107.61193,4,,,,12.1,6,2025-07-14T16:36:57.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92409,107.61225,18,,,,12.8,12,2025-07-14T16:37:02.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92397,107.61260,92,,,,13.0,10,2025-07-14T16:37:17.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92369,107.61256,82,,,,12.7,5,2025-07-14T16:37:22.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92352,107.61230,40,,,,12.8,9,2025-07-14T16:37:28.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.92376,107.61196,19,,,,12.2,12,2025-07-14T16:37:40.313701Z,6d8d0ad0-346d-458c-8a04-360510ada2c6,
-6.86360,107.70515,56,,,,13.4,9,2025-07-14T16:20:20.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86372,107.70518,4,,,,12.4,8,2025-07-14T16:20:33.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86325,107.70528,98,,,,13.4,8,2025-07-14T16:20:45.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86363,107.70513,45,,,,12.7,7,2025-07-14T16:20:51.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86407,107.70500,20,,,,12.6,12,2025-07-14T16:20:59.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86392,107.70526,65,,,,13.2,8,2025-07-14T16:21:08.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86429,107.70500,65,,,,13.4,6,2025-07-14T16:21:13.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86387,107.70462,7,,,,12.7,12,2025-07-14T16:21:25.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86398,107.70508,56,,,,12.1,12,2025-07-14T16:21:36.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86439,107.70525,38,,,,12.3,8,2025-07-14T16:21:51.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86457,107.70490,68,,,,12.7,12,2025-07-14T16:21:58.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86434,107.70441,63,,,,13.5,11,2025-07-14T16:22:03.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86411,107.70422,89,,,,12.5,5,2025-07-14T16:22:12.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86382,107.70433,87,,,,12.4,8,2025-07-14T16:22:27.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86361,107.70396,38,,,,13.1,7,2025-07-14T16:22:40.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86327,107.70354,35,,,,12.7,12,2025-07-14T16:22:51.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86369,107.70325,54,,,,13.0,12,2025-07-14T16:23:03.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86334,107.70351,93,,,,13.4,8,2025-07-14T16:23:14.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86382,107.70333,84,,,,13.2,5,2025-07-14T16:23:24.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86408,107.70338,4,,,,12.1,5,2025-07-14T16:23:39.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86402,107.70309,13,,,,12.5,5,2025-07-14T16:23:54.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86367,107.70285,19,,,,12.3,9,2025-07-14T16:24:00.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86323,107.70271,77,,,,13.5,7,2025-07-14T16:24:12.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86293,107.70249,10,,,,12.8,6,2025-07-14T16:24:17.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86244,107.70201,40,,,,13.4,11,2025-07-14T16:24:28.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86218,107.70228,45,,,,12.7,10,2025-07-14T16:24:41.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86252,107.70226,26,,,,12.8,11,2025-07-14T16:24:52.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86296,107.70197,72,,,,12.3,12,2025-07-14T16:25:05.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86265,107.70209,40,,,,12.8,5,2025-07-14T16:25:15.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86301,107.70167,38,,,,13.0,10,2025-07-14T16:25:25.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86316,107.70158,67,,,,12.4,6,2025-07-14T16:25:31.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86295,107.70161,79,,,,13.5,7,2025-07-14T16:25:43.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86251,107.70125,71,,,,13.3,11,2025-07-14T16:25:48.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86233,107.70151,99,,,,13.4,9,2025-07-14T16:26:01.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86191,107.70188,89,,,,12.3,12,2025-07-14T16:26:08.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86204,107.70199,53,,,,12.4,11,2025-07-14T16:26:15.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86214,107.70230,30,,,,13.2,11,2025-07-14T16:26:28.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86234,107.70181,28,,,,13.4,6,2025-07-14T16:26:38.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
-6.86232,107.70155,66,,,,13.4,8,2025-07-14T16:26:52.313701Z,a7c84bad-fd92-4667-a3be-de9744b2bab5,
